matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg
barth5	15606	15606	107362	0.000441	4.000000	11.000000	6.879534	0.573426	4.000000	11.000000	6.879534	0.573426	0.598946	6.000000	15155.000000	1093.059464	2799.790378	0.000384	0.971101	0.070041	0.179405	0.000266	0.833333	0.068856	0.053286	4.144470	13005.000000	1074.559001	831.582411	2.000000	11.000000	6.671473	0.749242	0.060487	0.252794
bodyy4	17546	17546	121938	0.000396	3.000000	9.000000	6.949618	0.526049	3.000000	9.000000	6.949618	0.526049	0.295035	2.000000	16819.000000	1494.049641	2829.964041	0.000114	0.958566	0.085150	0.161288	0.000324	1.500000	0.013880	0.023744	5.681075	26319.000000	243.543123	416.614982	1.000000	5.000000	2.998689	0.221258	1.137020	0.979230
bodyy5	18589	18589	129281	0.000374	3.000000	9.000000	6.954704	0.486510	3.000000	9.000000	6.954704	0.486510	0.294088	2.000000	17832.000000	1512.379257	2793.995557	0.000108	0.959277	0.081359	0.150304	0.000336	1.500000	0.014422	0.025636	6.255061	27883.500000	268.097153	476.550926	1.000000	5.000000	3.004411	0.230500	1.136006	0.981183
bodyy6	19366	19366	134748	0.000359	3.000000	9.000000	6.957968	0.450812	3.000000	9.000000	6.957968	0.450812	0.293481	2.000000	18606.000000	1518.226479	2861.818417	0.000103	0.960756	0.078396	0.147775	0.000323	1.500000	0.014893	0.026908	6.245754	29049.000000	288.414845	521.106077	1.000000	6.000000	3.008727	0.242573	1.135171	0.982321
commanche_dual	7920	7920	31680	0.000505	4.000000	4.000000	4.000000	0.000000	4.000000	4.000000	4.000000	0.000000	0.000000	3.000000	7502.000000	3898.312753	1678.530647	0.000379	0.947222	0.492211	0.211936	0.000533	1.333333	0.013011	0.094769	4.222874	10560.000000	103.043896	750.573527	1.000000	4.000000	3.389141	0.654690	0.305429	0.435290
mesh1e1	48	48	306	0.132812	4.000000	8.000000	6.375000	1.033300	4.000000	8.000000	6.375000	1.033300	0.254902	6.000000	47.000000	28.895833	12.634674	0.125000	0.979167	0.601997	0.263222	0.090909	1.000000	0.292504	0.198334	4.363636	48.000000	14.040193	9.520011	2.000000	7.000000	4.500000	1.428869	0.588235	0.565997
mesh1em1	48	48	306	0.132812	4.000000	8.000000	6.375000	1.033300	4.000000	8.000000	6.375000	1.033300	0.254902	6.000000	47.000000	28.895833	12.634674	0.125000	0.979167	0.601997	0.263222	0.090909	1.000000	0.292504	0.198334	4.363636	48.000000	14.040193	9.520011	2.000000	7.000000	4.500000	1.428869	0.588235	0.565997
mesh1em6	48	48	306	0.132812	4.000000	8.000000	6.375000	1.033300	4.000000	8.000000	6.375000	1.033300	0.254902	6.000000	47.000000	28.895833	12.634674	0.125000	0.979167	0.601997	0.263222	0.090909	1.000000	0.292504	0.198334	4.363636	48.000000	14.040193	9.520011	2.000000	7.000000	4.500000	1.428869	0.588235	0.565997
mesh2e1	306	306	2018	0.021552	3.000000	10.000000	6.594771	1.187835	3.000000	10.000000	6.594771	1.187835	0.516353	2.000000	286.000000	139.254902	76.683675	0.006536	0.934641	0.455081	0.250600	0.016529	1.500000	0.078128	0.113443	5.057851	459.000000	23.907154	34.713667	1.000000	6.000000	2.996732	0.664203	1.091179	0.886302
mesh2em5	306	306	2018	0.021552	3.000000	10.000000	6.594771	1.187835	3.000000	10.000000	6.594771	1.187835	0.516353	2.000000	286.000000	139.254902	76.683675	0.006536	0.934641	0.455081	0.250600	0.016529	1.500000	0.078128	0.113443	5.057851	459.000000	23.907154	34.713667	1.000000	6.000000	2.996732	0.664203	1.091179	0.886302
mesh3e1	289	289	1889	0.022617	4.000000	9.000000	6.536332	0.907234	4.000000	9.000000	6.536332	0.907234	0.376919	32.000000	283.000000	83.307958	83.102505	0.110727	0.979239	0.288263	0.287552	0.014981	0.218750	0.152518	0.083024	4.329588	63.218750	44.077586	23.993903	2.000000	4.000000	2.975779	0.458788	1.089465	0.930203
mesh3em5	289	289	1889	0.022617	4.000000	9.000000	6.536332	0.907234	4.000000	9.000000	6.536332	0.907234	0.376919	32.000000	283.000000	83.307958	83.102505	0.110727	0.979239	0.288263	0.287552	0.014981	0.218750	0.152518	0.083024	4.329588	63.218750	44.077586	23.993903	2.000000	4.000000	2.975779	0.458788	1.089465	0.930203
onera_dual	85567	85567	419201	0.000057	3.000000	5.000000	4.899097	0.304865	3.000000	5.000000	4.899097	0.304865	0.020596	2.000000	85563.000000	17034.511295	18286.058348	0.000023	0.999953	0.199078	0.213705	0.000052	1.500000	0.106996	0.245391	4.410727	128350.500000	9155.358435	20997.366256	1.000000	5.000000	3.639464	0.855423	0.514231	0.530045
pwt	36519	36519	326107	0.000245	1.000000	16.000000	8.929790	0.791670	1.000000	16.000000	8.929790	0.791670	0.791755	0.000000	35634.000000	7042.501575	9394.618874	0.000000	0.975766	0.192845	0.257253	0.000000	2.000000	0.191736	0.206833	0.000000	73038.000000	7001.999378	7553.336664	1.000000	14.000000	4.682549	2.076066	0.951252	0.743634
shuttle_eddy	10429	10429	103599	0.000953	4.000000	27.000000	9.933742	2.276067	4.000000	27.000000	9.933742	2.276067	1.718009	47.000000	9597.000000	2206.565347	3772.074572	0.004507	0.920222	0.211580	0.361691	0.000437	0.127660	0.070567	0.042297	4.555640	1331.361702	735.945756	441.115142	2.000000	9.000000	3.446735	0.952494	1.306055	0.971143
skirt	12598	12598	196520	0.001238	1.000000	33.000000	15.599301	6.309623	1.000000	33.000000	15.599301	6.309623	1.115479	0.000000	1577.000000	560.447611	325.575620	0.000000	0.125179	0.044487	0.025843	0.000000	1.333333	0.044322	0.058209	0.000000	16797.333333	558.363199	733.314633	1.000000	24.000000	7.000318	3.500391	1.102483	0.719296
sphere2	66	66	450	0.103306	5.000000	7.000000	6.818182	0.574960	5.000000	7.000000	6.818182	0.574960	0.026667	4.000000	34.000000	22.272727	7.921099	0.060606	0.515152	0.337466	0.120017	0.205882	1.250000	0.371204	0.213060	13.588235	82.500000	24.499450	14.061974	1.000000	7.000000	5.818182	1.585054	0.293333	0.842424
sphere3	258	258	1794	0.026952	5.000000	7.000000	6.953488	0.301430	5.000000	7.000000	6.953488	0.301430	0.006689	4.000000	82.000000	44.891473	16.844588	0.015504	0.317829	0.173998	0.065289	0.085366	1.250000	0.196847	0.148674	22.024390	322.500000	50.786492	38.357959	1.000000	7.000000	6.573643	1.032609	0.109253	0.871096
tandem_dual	94069	94069	460493	0.000052	2.000000	5.000000	4.895268	0.317189	2.000000	5.000000	4.895268	0.317189	0.021394	1.000000	70753.000000	10771.894460	12861.024704	0.000011	0.752139	0.114511	0.136719	0.000052	2.000000	0.124570	0.240547	4.891360	188138.000000	11718.170301	22628.053070	1.000000	5.000000	3.650512	0.925209	0.508555	0.493372
tandem_vtx	18454	18454	253350	0.000744	4.000000	35.000000	13.728731	3.328954	4.000000	35.000000	13.728731	3.328954	1.549398	8.000000	18423.000000	10665.074835	4809.089892	0.000434	0.998320	0.577928	0.260599	0.000280	1.090909	0.006109	0.045521	5.158783	20131.636364	112.730974	840.046449	1.000000	26.000000	9.037390	2.700587	0.683434	0.516794
fv1	9604	9604	85264	0.000924	4.000000	9.000000	8.877968	0.596130	4.000000	9.000000	8.877968	0.596130	0.013746	99.000000	198.000000	195.979592	13.857128	0.010308	0.020616	0.020406	0.001443	0.030457	0.060000	0.045443	0.002956	292.507614	576.240000	436.438423	28.387715	2.000000	3.000000	2.979592	0.141392	1.328767	0.994829
fv2	9801	9801	87025	0.000906	4.000000	9.000000	8.879196	0.593211	4.000000	9.000000	8.879196	0.593211	0.013605	100.000000	200.000000	197.979798	13.929099	0.010203	0.020406	0.020200	0.001421	0.030151	0.059406	0.044989	0.002912	295.507538	582.237624	440.938999	28.545138	2.000000	3.000000	2.979798	0.140691	1.328814	0.994881
fv3	9801	9801	87025	0.000906	4.000000	9.000000	8.879196	0.593211	4.000000	9.000000	8.879196	0.593211	0.013605	100.000000	200.000000	197.979798	13.929099	0.010203	0.020406	0.020200	0.001421	0.030151	0.059406	0.044989	0.002912	295.507538	582.237624	440.938999	28.545138	2.000000	3.000000	2.979798	0.140691	1.328814	0.994881
heart1	3557	3557	1387773	0.109686	56.000000	1120.000000	390.152657	123.920731	56.000000	1120.000000	390.152657	123.920731	1.870671	293.000000	3407.000000	2051.132134	838.182291	0.082373	0.957830	0.576647	0.235643	0.050881	0.895522	0.242506	0.168062	180.982387	3185.373134	862.593139	597.795089	2.000000	111.000000	35.538094	24.677954	1.817825	0.925432
heart2	2339	2339	682797	0.124805	56.000000	603.000000	291.918341	75.638661	56.000000	603.000000	291.918341	75.638661	1.065646	194.000000	2282.000000	1274.531851	526.337038	0.082941	0.975631	0.544905	0.225027	0.041179	0.943299	0.298277	0.199014	96.318203	2206.376289	697.670154	465.494763	2.000000	75.000000	21.195383	16.048714	1.854786	0.936643
heart3	2339	2339	682797	0.124805	56.000000	603.000000	291.918341	75.638661	56.000000	603.000000	291.918341	75.638661	1.065646	194.000000	2282.000000	1274.531851	526.337038	0.082941	0.975631	0.544905	0.225027	0.041179	0.943299	0.298277	0.199014	96.318203	2206.376289	697.670154	465.494763	2.000000	75.000000	21.195383	16.048714	1.854786	0.936643
lung1	1650	1650	7419	0.002725	2.000000	8.000000	4.496364	1.713843	2.000000	8.000000	4.496364	1.713843	0.779216	2.000000	335.000000	90.007879	110.275305	0.001212	0.203030	0.054550	0.066834	0.008982	1.333333	0.551602	0.498086	14.820359	2200.000000	910.142887	821.841402	1.000000	4.000000	2.380000	0.960032	0.941367	0.958990
lung2	109460	109460	492564	0.000041	2.000000	8.000000	4.499945	1.939094	2.000000	8.000000	4.499945	1.939094	0.777799	2.000000	107149.000000	619.984378	5508.243050	0.000018	0.978887	0.005664	0.050322	0.000037	1.333333	0.040329	0.097961	4.086311	145946.666667	4414.399434	10722.764704	1.000000	4.000000	2.840700	0.666477	0.737451	0.909229
stomach	213360	213360	3021648	0.000066	7.000000	19.000000	14.162205	5.886364	6.000000	22.000000	14.162205	4.082668	0.341599	494.000000	20283.000000	1891.880877	3604.677535	0.002315	0.095065	0.008867	0.016895	0.000345	0.036538	0.020608	0.012728	73.688573	7795.846154	4396.995021	2715.614256	5.000000	14.000000	7.871316	2.623781	0.888405	0.950901
torso1	116158	116158	8516500	0.000631	9.000000	3263.000000	73.318239	419.587941	8.000000	1224.000000	73.318239	245.436984	43.504615	128.000000	112127.000000	4095.877064	17952.847997	0.001102	0.965297	0.035261	0.154555	0.000087	0.070312	0.065582	0.014535	10.052521	8167.359375	7617.863666	1688.353465	3.000000	17.000000	3.363436	1.840586	1.908251	0.984485
torso2	115967	115967	1033473	0.000077	5.000000	10.000000	8.911785	0.587506	6.000000	10.000000	8.911785	0.548615	0.122110	127.000000	103996.000000	1811.500427	10142.593131	0.001095	0.896772	0.015621	0.087461	0.000048	0.070312	0.065851	0.014011	5.575551	8153.929688	7636.486956	1624.779307	3.000000	7.000000	3.092388	0.517029	1.306000	0.984358
torso3	259156	259156	4429042	0.000066	7.000000	22.000000	17.090255	4.392310	6.000000	21.000000	17.090255	3.497793	0.287283	462.000000	216853.000000	12219.877938	33477.966586	0.001783	0.836766	0.047153	0.129181	0.000033	0.039916	0.011109	0.007610	8.546476	10344.462185	2878.849718	1972.193311	5.000000	17.000000	8.848284	2.180828	0.964523	0.958263
e40r0100	17281	17281	553562	0.001854	8.000000	62.000000	32.032984	15.542213	8.000000	62.000000	32.032984	15.542213	0.935505	16.000000	16923.000000	1934.450784	3575.781192	0.000926	0.979284	0.111941	0.206920	0.000651	1.062500	0.222910	0.320025	11.253315	18361.062500	3852.109508	5530.346001	1.000000	17.000000	7.067010	3.641669	1.558767	0.636202
shermanACa	3432	3432	25220	0.002141	1.000000	2498.000000	7.348485	43.330616	1.000000	2498.000000	7.348485	43.329379	338.934021	0.000000	3314.000000	1723.024476	816.903722	0.000000	0.965618	0.502047	0.238026	0.000000	2.000000	0.069930	0.318096	0.000000	6864.000000	240.000511	1091.706718	1.000000	220.000000	5.432401	4.848351	0.521491	0.473238
shermanACb	18510	18510	145149	0.000424	1.000000	10405.000000	7.841653	99.949454	1.000000	10405.000000	7.841653	99.377268	1325.888577	0.000000	18439.000000	9332.918855	5367.329332	0.000000	0.996164	0.504210	0.289969	0.000000	2.000000	0.014243	0.118505	0.000000	37020.000000	263.636213	2193.535314	1.000000	864.000000	5.036899	7.280124	0.715348	0.550090
shermanACd	6136	6136	53329	0.001416	1.000000	5181.000000	8.691167	67.916612	1.000000	5181.000000	8.691167	67.917334	595.122485	0.000000	6085.000000	3691.484844	1459.767004	0.000000	0.991688	0.601611	0.237902	0.000000	2.000000	0.016990	0.143527	0.000000	12272.000000	104.253630	880.679616	1.000000	297.000000	6.200619	5.647686	0.573122	0.501752
landmark	71952	2704	1151232	0.005917	16.000000	16.000000	16.000000	0.000000	0.000000	555.000000	425.751479	147.768228	0.000000	159.000000	159.000000	159.000000	0.000000	0.058802	0.058802	0.058802	0.000000	0.100629	0.100629	0.100629	0.000000	272.100629	272.100629	272.100629	0.000000	4.000000	4.000000	4.000000	0.000000	1.500000	0.980414
cage3	5	5	19	0.760000	3.000000	5.000000	3.800000	0.748331	3.000000	5.000000	3.800000	0.748331	0.315789	3.000000	4.000000	3.800000	0.400000	0.600000	0.800000	0.760000	0.080000	0.750000	1.250000	1.000000	0.158114	3.750000	6.250000	5.000000	0.790569	1.000000	3.000000	2.000000	0.632456	0.947368	0.800000
cage4	9	9	49	0.604938	5.000000	6.000000	5.444444	0.496904	5.000000	6.000000	5.444444	0.496904	0.102041	4.000000	8.000000	6.333333	1.333333	0.444444	0.888889	0.703704	0.148148	0.714286	1.250000	0.892857	0.172516	6.428571	11.250000	8.035714	1.552648	1.000000	3.000000	2.444444	0.684935	1.102041	0.848148
cage5	37	37	233	0.170197	3.000000	10.000000	6.297297	1.872487	3.000000	10.000000	6.297297	1.872487	0.587983	8.000000	33.000000	18.702703	7.863239	0.216216	0.891892	0.505478	0.212520	0.200000	0.750000	0.375987	0.146593	7.400000	27.750000	13.911511	5.423942	2.000000	6.000000	4.459459	1.105138	0.583691	0.689447
cage6	93	93	785	0.090762	5.000000	13.000000	8.440860	2.192178	5.000000	13.000000	8.440860	2.192178	0.540127	12.000000	71.000000	44.655914	14.673137	0.129032	0.763441	0.480171	0.157776	0.112903	1.083333	0.211316	0.113851	10.500000	100.750000	19.652394	10.588142	1.000000	11.000000	6.365591	1.598285	0.491720	0.697832
cage7	340	340	3084	0.026678	3.000000	16.000000	9.070588	2.931726	3.000000	16.000000	9.070588	2.931726	0.763943	27.000000	230.000000	128.808824	54.980654	0.079412	0.676471	0.378849	0.161708	0.034722	0.250000	0.082065	0.040219	11.805556	85.000000	27.902009	13.674564	2.000000	15.000000	7.273529	2.446824	0.396239	0.663119
cage8	1015	1015	11003	0.010680	5.000000	18.000000	10.840394	3.164792	5.000000	18.000000	10.840394	3.164792	0.660456	53.000000	640.000000	361.600985	122.208533	0.052217	0.630542	0.356257	0.120402	0.015251	0.283333	0.034798	0.020921	15.479303	287.583333	35.319999	21.234402	3.000000	17.000000	8.996059	2.853739	0.340271	0.671982
cage9	3534	3534	41594	0.003330	3.000000	23.000000	11.769666	3.751872	3.000000	23.000000	11.769666	3.751872	0.954176	101.000000	2378.000000	1081.864177	504.853665	0.028580	0.672892	0.306130	0.142856	0.003409	0.065455	0.014383	0.010092	12.047727	231.316364	50.829204	35.664676	2.000000	23.000000	9.960102	3.454669	0.307496	0.689749
cage10	11397	11397	150645	0.001160	5.000000	25.000000	13.217952	3.983697	5.000000	25.000000	13.217952	3.983697	0.891367	201.000000	6798.000000	3253.064140	1433.856118	0.017636	0.596473	0.285432	0.125810	0.001838	0.047727	0.005135	0.003430	20.943368	543.947727	58.521936	39.095967	3.000000	24.000000	11.355093	3.750276	0.281868	0.717499
cage11	39082	39082	559722	0.000366	3.000000	31.000000	14.321734	4.474231	3.000000	31.000000	14.321734	4.474231	1.164542	393.000000	28222.000000	10321.517143	5399.228149	0.010056	0.722123	0.264099	0.138151	0.000475	0.013771	0.002001	0.001745	18.565469	538.205508	78.212030	68.204935	2.000000	31.000000	12.462694	4.236038	0.259611	0.730494
cage12	130228	130228	2032536	0.000120	5.000000	33.000000	15.607519	4.709177	5.000000	33.000000	15.607519	4.709177	1.114366	785.000000	84957.000000	32172.469630	16174.681887	0.006028	0.652371	0.247047	0.124203	0.000170	0.007490	0.000659	0.000521	22.125384	975.364669	85.779430	67.811218	3.000000	32.000000	13.730941	4.511271	0.240471	0.752007
cage13	445315	445315	7479343	0.000038	3.000000	39.000000	16.795623	5.128392	3.000000	39.000000	16.795623	5.128392	1.322033	924.000000	318787.000000	103631.692357	58912.747460	0.002075	0.715869	0.232715	0.132295	0.000029	0.011815	0.000267	0.000412	13.014818	5261.509130	119.120725	183.382436	2.000000	39.000000	14.912404	4.932003	0.224251	0.765272
cage14	1505785	1505785	27130349	0.000012	5.000000	41.000000	18.017412	5.367828	5.000000	41.000000	18.017412	5.367828	1.275577	2499.000000	976037.000000	331476.416903	188975.248260	0.001660	0.648191	0.220135	0.125499	0.000014	0.004402	0.000085	0.000113	21.206597	6628.105242	127.918407	169.455026	3.000000	40.000000	16.119544	5.191076	0.210670	0.783401
cage15	5154859	5154859	99199551	0.000004	3.000000	47.000000	19.243892	5.736719	3.000000	47.000000	19.243892	5.736719	1.442333	1844.000000	3460749.000000	1092607.234343	671828.330078	0.000358	0.671357	0.211957	0.130329	0.000004	0.005943	0.000034	0.000095	18.533412	30633.954079	177.729485	491.950400	2.000000	46.000000	17.343093	5.561528	0.197548	0.794106
fd12	7500	7500	28462	0.000506	1.000000	6.000000	3.794933	1.426913	1.000000	8.000000	3.794933	1.193684	0.581055	0.000000	3728.000000	1744.905333	577.840272	0.000000	0.497067	0.232654	0.077045	0.000000	2.000000	0.008707	0.110540	0.000000	15000.000000	65.301247	829.052544	1.000000	5.000000	3.157467	1.252359	0.335957	0.894433
fd15	11532	11532	44206	0.000332	1.000000	6.000000	3.833333	1.426718	1.000000	8.000000	3.833333	1.134154	0.565217	0.000000	5738.000000	2690.891606	851.149420	0.000000	0.497572	0.233341	0.073808	0.000000	2.000000	0.006723	0.100140	0.000000	23064.000000	77.524738	1154.811177	1.000000	5.000000	3.190340	1.253272	0.335475	0.914000
fd18	16428	16428	63406	0.000235	1.000000	6.000000	3.859630	1.426008	1.000000	8.000000	3.859630	1.091122	0.554553	0.000000	8180.000000	3840.882274	1174.415303	0.000000	0.497930	0.233801	0.071489	0.000000	2.000000	0.005459	0.092197	0.000000	32856.000000	89.678063	1514.614567	1.000000	5.000000	3.212868	1.253401	0.335142	0.927456
sinc12	7500	7500	294986	0.005244	1.000000	75.000000	39.331467	22.951096	1.000000	76.000000	39.331467	14.296293	0.906870	0.000000	3774.000000	1977.806400	667.449511	0.000000	0.503200	0.263708	0.088993	0.000000	1.041667	0.024231	0.058144	0.000000	7812.500000	181.732603	436.077502	1.000000	51.000000	24.032133	19.738623	0.777969	0.911247
sinc15	11532	11532	568526	0.004275	1.000000	93.000000	49.299861	28.639683	1.000000	94.000000	49.299861	17.148216	0.886415	0.000000	5796.000000	3056.811655	995.189598	0.000000	0.502601	0.265072	0.086298	0.000000	1.033333	0.019715	0.052132	0.000000	11916.400000	227.349433	601.190785	1.000000	63.000000	30.009972	24.657905	0.782553	0.927685
sinc18	16428	16428	973826	0.003608	1.000000	111.000000	59.278427	34.318646	1.000000	112.000000	59.278427	19.993349	0.872519	0.000000	8250.000000	4369.815194	1386.347657	0.000000	0.502191	0.265998	0.084389	0.000000	1.027778	0.016618	0.047670	0.000000	16884.333333	273.001840	783.126012	1.000000	75.000000	35.994948	29.570988	0.785563	0.938999
Alemdar	6245	6245	42581	0.001092	1.000000	10.000000	6.818415	2.360947	1.000000	10.000000	6.818415	2.360947	0.466617	0.000000	5939.000000	4496.699920	1114.122662	0.000000	0.951001	0.720048	0.178402	0.000000	0.071429	0.001810	0.003846	0.000000	446.071429	11.301689	24.019684	1.000000	10.000000	6.789752	2.366261	0.008408	0.373231
Andrews	60000	60000	760154	0.000211	9.000000	36.000000	12.669233	3.414449	9.000000	36.000000	12.669233	3.414449	1.841529	5455.000000	59959.000000	49871.559750	6787.921514	0.090917	0.999317	0.831193	0.113132	0.000150	0.001650	0.000257	0.000069	9.029496	98.991751	15.415993	4.164732	8.000000	36.000000	12.665717	3.413005	0.000555	0.084835
