matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg	mem_footprint
oscil_dcop_33	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_43	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_38	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_19	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_36	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_37	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_31	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_42	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_32	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_35	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
oscil_dcop_44	430	430	1544	0.00835	1.0	13.0	3.590698	1.448305	1.0	13.0	3.590698	1.526482	2.620466	0.0	329.0	123.446512	74.367977	0.0	0.765116	0.287085	0.172949	0.0	2.0	0.10653	0.282637	0.0	860.0	45.807734	121.533838	1.0	11.0	2.769767	1.33487	0.457254	0.590147	0.019313812255859375
dwt_221	221	221	1629	0.033353	4.0	12.0	7.371041	1.605385	4.0	12.0	7.371041	1.605385	0.627993	3.0	194.0	84.266968	63.492589	0.013575	0.877828	0.381298	0.287297	0.028902	1.333333	0.305414	0.370839	6.387283	294.666667	67.496413	81.955495	1.0	8.0	3.628959	1.419921	1.015347	0.726522	0.019489288330078125
bcspwr04	274	274	1612	0.021472	2.0	16.0	5.883212	3.299117	2.0	16.0	5.883212	3.299117	1.719603	1.0	271.0	156.441606	89.379605	0.00365	0.989051	0.570955	0.326203	0.012346	2.0	0.249573	0.559249	3.382716	548.0	68.383062	153.234298	1.0	15.0	5.306569	3.140417	0.19603	0.36676	0.019496917724609375
lpi_refinery	323	464	1626	0.010849	1.0	14.0	5.034056	3.382996	1.0	31.0	3.50431	4.356919	1.781058	0.0	455.0	243.374613	110.79286	0.0	0.980603	0.524514	0.238778	0.0	0.102564	0.023081	0.017476	0.0	47.589744	10.709759	8.108909	1.0	14.0	4.993808	3.344043	0.01599	0.630474	0.01984405517578125
flower_8_1	625	513	1538	0.004797	1.0	5.0	2.4608	1.568331	2.0	3.0	2.998051	0.044108	1.03186	0.0	480.0	97.2528	133.112007	0.0	0.935673	0.189577	0.259478	0.0	2.0	0.022328	0.085641	0.0	1026.0	11.454072	43.933987	1.0	5.0	2.4096	1.502607	0.041612	0.28392	0.019989013671875
lpi_qual	323	464	1646	0.010983	1.0	14.0	5.095975	3.423659	1.0	31.0	3.547414	4.358641	1.747266	0.0	455.0	243.665635	110.305597	0.0	0.980603	0.525141	0.237728	0.0	0.102564	0.023585	0.017522	0.0	47.589744	10.943265	8.130131	1.0	14.0	5.055728	3.386824	0.015796	0.629354	0.02007293701171875
lpi_vol1	323	464	1646	0.010983	1.0	14.0	5.095975	3.423659	1.0	31.0	3.547414	4.358641	1.747266	0.0	455.0	243.665635	110.305597	0.0	0.980603	0.525141	0.237728	0.0	0.102564	0.023585	0.017522	0.0	47.589744	10.943265	8.130131	1.0	14.0	5.055728	3.386824	0.015796	0.629354	0.02007293701171875
oscil_trans_01	430	430	1614	0.008729	1.0	13.0	3.753488	1.41575	1.0	13.0	3.753488	1.571453	2.463445	0.0	329.0	127.276744	76.87102	0.0	0.765116	0.295992	0.17877	0.0	2.0	0.121818	0.330307	0.0	860.0	52.381938	142.032099	1.0	11.0	2.890698	1.357034	0.459727	0.604837	0.020114898681640625
IG5-8	156	292	1711	0.037561	2.0	57.0	10.967949	7.801561	0.0	49.0	5.859589	8.922659	4.196961	2.0	195.0	91.512821	37.655573	0.006849	0.667808	0.3134	0.128957	0.030769	1.5	0.153316	0.171425	8.984615	438.0	44.768276	50.056051	1.0	25.0	8.0	4.391133	0.541204	0.521069	0.02017974853515625
bcspwr05	443	443	1623	0.00827	2.0	10.0	3.663657	1.574977	2.0	10.0	3.663657	1.574977	1.729513	1.0	435.0	163.530474	134.579978	0.002257	0.981941	0.369143	0.303792	0.004843	2.0	0.338655	0.610875	2.145278	886.0	150.024089	270.617479	1.0	9.0	3.027088	1.383289	0.347505	0.488746	0.020267486572265625
tols90	90	90	1746	0.215556	1.0	90.0	19.4	35.302125	18.0	22.0	19.4	1.356466	3.639175	0.0	89.0	39.4	30.64376	0.0	0.988889	0.437778	0.340486	0.0	1.011236	0.242988	0.385794	0.0	91.011236	21.868914	34.72149	1.0	2.0	1.6	0.489898	1.835052	0.967407	0.020328521728515625
lpi_bgdbg1	348	629	1662	0.007593	2.0	29.0	4.775862	3.386296	1.0	16.0	2.642289	2.088851	5.072202	53.0	468.0	279.557471	91.580532	0.084261	0.744038	0.444447	0.145597	0.004274	0.098976	0.018699	0.013732	2.688034	62.255973	11.761921	8.637268	2.0	14.0	2.991379	1.851509	0.747292	0.576304	0.020351409912109375
dwt_209	209	209	1743	0.039903	4.0	17.0	8.339713	2.252994	4.0	17.0	8.339713	2.252994	1.038439	5.0	189.0	76.851675	52.872076	0.023923	0.904306	0.367711	0.252976	0.031746	1.2	0.186557	0.162319	6.634921	250.8	38.990421	33.924717	1.0	9.0	4.052632	1.599074	1.028112	0.793538	0.020748138427734375
494_bus	494	494	1666	0.006827	2.0	10.0	3.37247	1.41812	2.0	10.0	3.37247	1.41812	1.965186	1.0	442.0	159.678138	143.815375	0.002024	0.894737	0.323235	0.291124	0.004684	2.0	0.385902	0.617508	2.313817	988.0	190.63542	305.049008	1.0	7.0	2.789474	1.202313	0.345738	0.531259	0.020954132080078125
lshp_265	265	265	1753	0.024963	4.0	7.0	6.615094	0.812031	4.0	7.0	6.615094	0.812031	0.058186	5.0	263.0	51.275472	65.895941	0.018868	0.992453	0.193492	0.248664	0.015873	1.0	0.347012	0.257843	4.206349	265.0	91.958213	68.32852	2.0	6.0	3.298113	1.000847	1.002852	0.715705	0.021076202392578125
tumorAntiAngiogenesis_1	205	205	1783	0.042427	2.0	201.0	8.697561	13.839013	2.0	201.0	8.697561	13.839013	22.109927	2.0	204.0	133.560976	32.26797	0.009756	0.995122	0.651517	0.157405	0.02439	1.02439	0.072611	0.114775	5.0	210.0	14.885205	23.528884	1.0	6.0	4.473171	1.124239	0.971397	0.909064	0.021190643310546875
GL7d11	1019	60	1513	0.024746	0.0	8.0	1.484789	1.246197	4.0	61.0	25.216667	13.840871	4.387971	0.0	53.0	8.943081	13.393226	0.0	0.883333	0.149051	0.22322	0.0	2.0	0.101174	0.239677	0.0	120.0	6.070437	14.380625	0.0	8.0	1.443572	1.192677	0.055519	0.170392	0.021205902099609375
can_229	229	229	1777	0.033886	3.0	13.0	7.759825	2.122648	3.0	13.0	7.759825	2.122648	0.675295	2.0	173.0	69.947598	38.513955	0.008734	0.755459	0.305448	0.168183	0.017442	1.5	0.14988	0.114184	3.994186	343.5	34.32256	26.148116	1.0	13.0	3.104803	1.01406	1.199775	0.903938	0.021213531494140625
S10PI_n	682	682	1633	0.003511	1.0	8.0	2.394428	0.66863	1.0	8.0	2.394428	0.66863	2.34109	0.0	651.0	77.527859	185.23045	0.0	0.954545	0.113677	0.271599	0.0	2.0	0.91527	0.569303	0.0	1364.0	624.21389	388.26444	1.0	8.0	1.714076	0.723754	0.568279	0.805926	0.02129364013671875
M10PI_n	682	682	1633	0.003511	1.0	8.0	2.394428	0.66863	1.0	8.0	2.394428	0.66863	2.34109	0.0	651.0	77.527859	185.23045	0.0	0.954545	0.113677	0.271599	0.0	2.0	0.91527	0.569303	0.0	1364.0	624.21389	388.26444	1.0	8.0	1.714076	0.723754	0.568279	0.805926	0.02129364013671875
sphere3	258	258	1794	0.026952	5.0	7.0	6.953488	0.30143	5.0	7.0	6.953488	0.30143	0.006689	4.0	82.0	44.891473	16.844588	0.015504	0.317829	0.173998	0.065289	0.085366	1.25	0.196847	0.148674	22.02439	322.5	50.786492	38.357959	1.0	7.0	6.573643	1.032609	0.109253	0.871096	0.021518707275390625
plskz362	362	362	1760	0.013431	1.0	6.0	4.861878	1.238309	1.0	6.0	4.861878	1.238309	0.234091	0.0	249.0	163.994475	56.56361	0.0	0.687845	0.453023	0.156253	0.0	0.047244	0.031292	0.009254	0.0	17.102362	11.327574	3.350061	1.0	4.0	3.212707	0.614335	0.678409	0.937109	0.021526336669921875
lp_scagr25	471	671	1725	0.005458	1.0	10.0	3.66242	2.432671	1.0	9.0	2.57079	1.79517	1.730435	0.0	497.0	130.161359	165.857904	0.0	0.740686	0.193981	0.24718	0.0	2.0	0.294113	0.293738	0.0	1342.0	197.349913	197.098055	1.0	6.0	2.615711	1.133774	0.571594	0.492483	0.021541595458984375
west0497	497	497	1727	0.006992	1.0	28.0	3.474849	3.941202	1.0	55.0	3.474849	4.669766	7.057904	0.0	418.0	97.014085	124.11059	0.0	0.841046	0.195199	0.249719	0.0	2.0	0.163892	0.349255	0.0	994.0	81.454478	173.579644	1.0	8.0	2.39839	1.239133	0.619572	0.834183	0.021663665771484375
shl_0	663	663	1687	0.003838	1.0	422.0	2.544495	16.491619	1.0	4.0	2.544495	0.90452	164.848251	0.0	661.0	48.437406	107.55846	0.0	0.996983	0.073058	0.16223	0.0	2.0	0.355943	0.670503	0.0	1326.0	235.990019	444.543638	1.0	38.0	1.493213	1.563015	0.826319	0.491151	0.021839141845703125
shl_400	663	663	1712	0.003895	1.0	426.0	2.582202	16.547535	1.0	4.0	2.582202	0.883287	163.975467	0.0	662.0	69.058824	128.351214	0.0	0.998492	0.104161	0.193592	0.0	2.0	0.254044	0.575002	0.0	1326.0	168.431132	381.226567	1.0	73.0	1.775264	2.999124	0.625	0.419228	0.022125244140625
p0548	176	724	1887	0.014809	2.0	144.0	10.721591	12.865422	1.0	5.0	2.606354	1.230826	12.430843	73.0	675.0	484.386364	209.006765	0.100829	0.93232	0.669042	0.288683	0.004587	0.2304	0.022548	0.021737	3.321101	166.8096	16.324916	15.737808	2.0	51.0	4.596591	8.270415	1.142554	0.322843	0.02227020263671875
shl_200	663	663	1726	0.003927	1.0	440.0	2.603318	17.100743	1.0	4.0	2.603318	0.884484	168.015064	0.0	661.0	61.004525	122.86327	0.0	0.996983	0.092013	0.185314	0.0	2.0	0.312006	0.631495	0.0	1326.0	206.86008	418.681482	1.0	58.0	1.699849	2.465224	0.69409	0.435228	0.02228546142578125
bcsstm11	1473	1473	1473	0.000679	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.999321	0.022480010986328125
lp_sctap1	300	660	1872	0.009455	3.0	23.0	6.24	4.641379	1.0	6.0	2.836364	1.856327	2.685897	2.0	493.0	201.166667	176.061937	0.00303	0.74697	0.304798	0.266761	0.0125	1.5	0.615695	0.722132	8.25	990.0	406.358749	476.60706	1.0	10.0	2.82	2.21982	1.096154	0.106058	0.022571563720703125
D_5	434	115	1832	0.036706	0.0	8.0	4.221198	1.601242	0.0	59.0	15.930435	8.757329	0.895197	0.0	113.0	61.866359	30.041149	0.0	0.982609	0.537968	0.261227	0.0	2.0	0.0874	0.131758	0.0	230.0	10.05098	15.152127	0.0	8.0	3.979263	1.55751	0.114629	0.243533	0.022624969482421875
mesh3em5	289	289	1889	0.022617	4.0	9.0	6.536332	0.907234	4.0	9.0	6.536332	0.907234	0.376919	32.0	283.0	83.307958	83.102505	0.110727	0.979239	0.288263	0.287552	0.014981	0.21875	0.152518	0.083024	4.329588	63.21875	44.077586	23.993903	2.0	4.0	2.975779	0.458788	1.089465	0.930203	0.022724151611328125
mesh3e1	289	289	1889	0.022617	4.0	9.0	6.536332	0.907234	4.0	9.0	6.536332	0.907234	0.376919	32.0	283.0	83.307958	83.102505	0.110727	0.979239	0.288263	0.287552	0.014981	0.21875	0.152518	0.083024	4.329588	63.21875	44.077586	23.993903	2.0	4.0	2.975779	0.458788	1.089465	0.930203	0.022724151611328125
lp_capri	271	482	1896	0.014515	1.0	48.0	6.99631	7.005795	1.0	25.0	3.93361	4.648623	5.860759	0.0	413.0	187.664207	103.748426	0.0	0.856846	0.389345	0.215246	0.0	2.0	0.18659	0.444183	0.0	964.0	89.936572	214.096071	1.0	13.0	4.154982	2.603922	0.812236	0.536465	0.022735595703125
ch5-5-b2	600	200	1800	0.015	3.0	3.0	3.0	0.0	9.0	9.0	9.0	0.0	0.0	7.0	172.0	65.071667	39.246909	0.035	0.86	0.325358	0.196235	0.017442	0.428571	0.073028	0.058102	3.488372	85.714286	14.605582	11.620349	2.0	3.0	2.875	0.330719	0.083333	0.730556	0.022891998291015625
rw496	496	496	1859	0.007556	1.0	4.0	3.747984	0.581117	1.0	4.0	3.747984	0.584577	0.06724	0.0	60.0	39.058468	14.861681	0.0	0.120968	0.078747	0.029963	0.0	2.0	0.122926	0.121782	0.0	992.0	60.971256	60.40394	1.0	4.0	3.743952	0.5897	0.002152	0.909946	0.02317047119140625
GD96_a	1096	1096	1677	0.001396	0.0	17.0	1.530109	1.333526	0.0	111.0	1.530109	4.052012	10.110316	0.0	1084.0	141.053832	284.419931	0.0	0.989051	0.128699	0.259507	0.0	2.0	0.016853	0.160437	0.0	2192.0	18.471413	175.838519	0.0	16.0	1.514599	1.285718	0.020274	0.072733	0.02337646484375
ch7-7-b1	882	49	1764	0.040816	2.0	2.0	2.0	0.0	36.0	36.0	36.0	0.0	0.0	1.0	47.0	17.174603	10.976739	0.020408	0.959184	0.350502	0.224015	0.042553	2.0	0.243366	0.336358	2.085106	98.0	11.924952	16.481553	1.0	2.0	1.97619	0.152455	0.02381	0.883787	0.023555755615234375
west0479	479	479	1910	0.008325	1.0	12.0	3.987474	2.74068	1.0	35.0	3.987474	3.212035	2.009424	0.0	372.0	133.574113	123.628738	0.0	0.776618	0.27886	0.258098	0.0	2.0	0.208657	0.411629	0.0	958.0	99.946585	197.170472	1.0	8.0	3.002088	1.614779	0.494241	0.675088	0.02368927001953125
bibd_17_3	136	680	2040	0.022059	15.0	15.0	15.0	0.0	3.0	3.0	3.0	0.0	0.0	14.0	563.0	373.727941	162.325946	0.020588	0.827941	0.5496	0.238715	0.026643	1.071429	0.068323	0.109391	18.117229	728.571429	46.459744	74.385963	1.0	15.0	10.772059	3.621762	0.563725	0.763235	0.023868560791015625
Trefethen_150	150	150	2040	0.090667	9.0	15.0	13.6	1.10755	9.0	15.0	13.6	1.10755	0.102941	80.0	144.0	110.36	21.475965	0.533333	0.96	0.735733	0.143173	0.070312	0.1625	0.128126	0.026482	10.546875	24.375	19.218935	3.972237	7.0	11.0	9.64	0.974885	0.582353	0.990947	0.023921966552734375
p0201	133	334	2056	0.046283	4.0	68.0	15.458647	16.103757	1.0	14.0	6.155689	4.765741	3.398833	87.0	292.0	179.097744	51.963964	0.260479	0.874251	0.536221	0.155581	0.034247	0.264591	0.08287	0.069485	11.438356	88.373541	27.678629	23.207988	2.0	22.0	5.789474	4.9205	1.250973	0.539606	0.02404022216796875
GL6_D_10	163	341	2053	0.036936	0.0	34.0	12.595092	6.566917	0.0	12.0	6.020528	2.107699	1.699464	0.0	334.0	223.766871	100.760883	0.0	0.979472	0.656208	0.295486	0.0	2.0	0.095777	0.223852	0.0	682.0	32.659806	76.333382	0.0	28.0	11.055215	5.928254	0.24452	0.251364	0.024120330810546875
mesh2em5	306	306	2018	0.021552	3.0	10.0	6.594771	1.187835	3.0	10.0	6.594771	1.187835	0.516353	2.0	286.0	139.254902	76.683675	0.006536	0.934641	0.455081	0.2506	0.016529	1.5	0.078128	0.113443	5.057851	459.0	23.907154	34.713667	1.0	6.0	2.996732	0.664203	1.091179	0.886302	0.024265289306640625
mesh2e1	306	306	2018	0.021552	3.0	10.0	6.594771	1.187835	3.0	10.0	6.594771	1.187835	0.516353	2.0	286.0	139.254902	76.683675	0.006536	0.934641	0.455081	0.2506	0.016529	1.5	0.078128	0.113443	5.057851	459.0	23.907154	34.713667	1.0	6.0	2.996732	0.664203	1.091179	0.886302	0.024265289306640625
Trec9	47	201	2147	0.227268	4.0	77.0	45.680851	17.726175	0.0	36.0	10.681592	7.3976	0.685608	3.0	161.0	116.851064	44.925934	0.014925	0.800995	0.581349	0.223512	0.140625	1.333333	0.437818	0.184099	28.265625	268.0	88.0014	37.003897	1.0	39.0	23.106383	9.487358	0.988356	0.785098	0.024753570556640625
olm500	500	500	1996	0.007984	2.0	6.0	3.992	1.99598	3.0	4.0	3.992	0.089084	0.503006	1.0	5.0	2.992	1.99598	0.002	0.01	0.005984	0.003992	1.2	2.0	1.600533	0.399555	600.0	1000.0	800.266667	199.777476	1.0	1.0	1.0	0.0	1.498998	0.831667	0.024753570556640625
kneser_6_2_1	601	676	2027	0.004989	1.0	7.0	3.372712	2.407183	2.0	3.0	2.998521	0.038433	1.075481	0.0	630.0	200.166389	231.784316	0.0	0.931953	0.296104	0.342876	0.0	0.166667	0.027618	0.039329	0.0	112.666667	18.670032	26.586141	1.0	7.0	3.359401	2.38979	0.007893	0.147294	0.025493621826171875
ash958	958	292	1916	0.006849	2.0	2.0	2.0	0.0	3.0	13.0	6.561644	1.74769	0.0	1.0	24.0	9.590814	8.019262	0.003425	0.082192	0.032845	0.027463	0.083333	2.0	0.725383	0.767575	24.333333	584.0	211.811818	224.131762	1.0	2.0	1.759916	0.427134	0.240084	0.80428	0.025585174560546875
lp_brandy	220	303	2202	0.033033	0.0	118.0	10.009091	16.074822	1.0	29.0	7.267327	7.494188	10.789282	0.0	281.0	80.486364	83.962301	0.0	0.927393	0.265632	0.277103	0.0	2.0	0.154288	0.310618	0.0	606.0	46.749383	94.117225	0.0	15.0	3.104545	3.039584	1.379655	0.510281	0.026042938232421875
west0381	381	381	2157	0.014859	1.0	25.0	5.661417	4.706427	1.0	50.0	5.661417	7.847517	3.415855	0.0	376.0	159.15748	115.213331	0.0	0.986877	0.417736	0.302397	0.0	1.043478	0.091543	0.209327	0.0	397.565217	34.878023	79.753742	1.0	8.0	4.375328	1.87771	0.454335	0.902481	0.026142120361328125
p0282	241	523	2207	0.01751	3.0	58.0	9.157676	11.033335	1.0	112.0	4.219885	11.08646	5.333484	236.0	504.0	364.73029	82.86367	0.451243	0.963671	0.697381	0.158439	0.00655	0.136792	0.021588	0.022496	3.425764	71.542453	11.290688	11.765603	3.0	58.0	5.518672	6.904255	0.794744	0.665416	0.026180267333984375
ash292	292	292	2208	0.025896	4.0	14.0	7.561644	1.74769	4.0	14.0	7.561644	1.74769	0.851449	3.0	47.0	27.732877	13.127818	0.010274	0.160959	0.094976	0.044958	0.1	1.333333	0.388264	0.299315	29.2	389.333333	113.373054	87.400033	1.0	7.0	3.472603	1.332909	1.081522	0.775216	0.026386260986328125
tols340	340	340	2196	0.018997	1.0	90.0	6.458824	19.755894	1.0	22.0	6.458824	7.915811	12.934426	0.0	289.0	106.9	81.371309	0.0	0.85	0.314412	0.239327	0.0	0.311419	0.031596	0.067072	0.0	105.882353	10.742791	22.804559	1.0	5.0	1.958824	0.821447	1.393443	0.991242	0.026432037353515625
mk11-b1	990	55	1980	0.036364	2.0	2.0	2.0	0.0	36.0	36.0	36.0	0.0	0.0	1.0	53.0	19.955556	12.246461	0.018182	0.963636	0.362828	0.222663	0.037736	2.0	0.208399	0.314467	2.075472	110.0	11.461924	17.295709	1.0	2.0	1.978788	0.144091	0.021212	0.856566	0.026439666748046875
gas11	459	862	2166	0.005474	1.0	11.0	4.718954	1.393062	0.0	12.0	2.512761	1.711622	1.331025	0.0	778.0	347.769063	240.356723	0.0	0.902552	0.403444	0.278836	0.0	2.0	0.081659	0.294767	0.0	1724.0	70.390412	254.089265	1.0	8.0	2.740741	0.775648	0.838412	0.432058	0.02654266357421875
YaleA_10NN	165	165	2268	0.083306	10.0	29.0	13.745455	4.264945	10.0	29.0	13.745455	4.264945	1.109788	29.0	161.0	126.127273	28.551105	0.175758	0.975758	0.764408	0.173037	0.064935	0.366667	0.117174	0.052159	10.714286	60.5	19.333731	8.606299	4.0	19.0	10.109091	3.465883	0.529101	0.415697	0.02658843994140625
lp_nug06	372	486	2232	0.012346	6.0	6.0	6.0	0.0	4.0	12.0	4.592593	2.095131	0.0	5.0	456.0	289.784946	130.636807	0.010288	0.938272	0.596265	0.2688	0.013158	1.2	0.048809	0.150379	6.394737	583.2	23.720998	73.084131	1.0	6.0	4.951613	1.781875	0.349462	0.401434	0.026966094970703125
gre_512	512	512	2192	0.008362	2.0	5.0	4.28125	0.706416	2.0	5.0	4.28125	0.706416	0.167883	1.0	87.0	59.990234	25.748898	0.001953	0.169922	0.117168	0.050291	0.034884	2.0	0.114665	0.158226	17.860465	1024.0	58.708356	81.011572	1.0	4.0	3.535156	0.578534	0.34854	0.932031	0.027042388916015625
p0291	252	543	2283	0.016684	2.0	54.0	9.059524	11.439299	1.0	105.0	4.20442	10.850593	4.960578	105.0	510.0	361.412698	90.837835	0.19337	0.939227	0.665585	0.167289	0.006536	0.117647	0.021505	0.02271	3.54902	63.882353	11.677349	12.331304	2.0	54.0	5.761905	6.835283	0.727989	0.719037	0.02709197998046875
CSphd	1882	1882	1740	0.000491	0.0	45.0	0.924548	2.308935	0.0	3.0	0.924548	0.409301	47.672414	0.0	1851.0	151.701382	411.343306	0.0	0.983528	0.080606	0.218567	0.0	0.142857	0.001094	0.005523	0.0	268.857143	2.059602	10.393362	0.0	44.0	0.919766	2.278543	0.010345	0.026336	0.027095794677734375
Chebyshev1	261	261	2319	0.034042	3.0	261.0	8.885057	31.391518	3.0	9.0	8.885057	0.589017	28.375162	4.0	260.0	11.793103	30.906535	0.015326	0.996169	0.045184	0.118416	0.625	1.003861	0.632562	0.048326	163.125	262.007722	165.098748	12.6131	1.0	5.0	4.908046	0.538883	0.895213	0.992411	0.027538299560546875
lp_scsd1	77	760	2388	0.040807	20.0	50.0	31.012987	9.284107	1.0	4.0	3.142105	1.013496	0.612228	19.0	345.0	211.597403	93.414349	0.025	0.453947	0.278418	0.122914	0.09009	1.052632	0.221206	0.241217	68.468468	800.0	168.116288	183.324957	1.0	16.0	9.12987	3.855678	1.411223	0.488463	0.02762603759765625
celegansneural	297	297	2345	0.026585	0.0	39.0	7.895623	6.808532	0.0	134.0	7.895623	10.336064	3.939446	0.0	265.0	133.686869	86.441586	0.0	0.892256	0.450124	0.291049	0.0	2.0	0.083807	0.163276	0.0	594.0	24.890637	48.493056	0.0	23.0	6.272727	4.649648	0.411087	0.348931	0.027973175048828125
mhdb416	416	416	2312	0.01336	1.0	10.0	5.557692	2.031374	1.0	10.0	5.557692	2.031374	0.799308	0.0	34.0	26.730769	8.432687	0.0	0.081731	0.064257	0.020271	0.0	0.333333	0.208875	0.066635	0.0	138.666667	86.892045	27.719965	1.0	4.0	2.862981	0.618602	0.969723	0.683814	0.028049468994140625
bcsstk05	153	153	2423	0.103507	4.0	24.0	15.836601	5.112406	4.0	24.0	15.836601	5.112406	0.515477	4.0	43.0	30.856209	7.329249	0.026144	0.281046	0.201675	0.047904	0.263158	1.0	0.524814	0.152246	40.263158	153.0	80.296518	23.293596	2.0	8.0	4.281046	1.470661	1.459348	0.793948	0.028316497802734375
lund_b	147	147	2441	0.112962	5.0	21.0	16.605442	4.416355	5.0	21.0	16.605442	4.416355	0.264646	10.0	44.0	38.734694	8.570894	0.068027	0.29932	0.263501	0.058305	0.214286	0.692308	0.43519	0.087536	31.5	101.769231	63.972992	12.867844	2.0	4.0	2.918367	0.444317	1.648505	0.879045	0.028499603271484375
lund_a	147	147	2449	0.113332	5.0	21.0	16.659864	4.39619	5.0	21.0	16.659864	4.39619	0.260514	10.0	44.0	38.734694	8.570894	0.068027	0.29932	0.263501	0.058305	0.214286	0.692308	0.4366	0.086694	31.5	101.769231	64.180267	12.743978	2.0	4.0	2.877551	0.38506	1.654553	0.877846	0.028591156005859375
lp_israel	174	316	2443	0.044431	2.0	119.0	14.04023	17.880626	1.0	136.0	7.731013	15.243606	7.475645	27.0	309.0	182.448276	56.488277	0.085443	0.977848	0.577368	0.17876	0.009569	0.620438	0.074991	0.083955	3.023923	196.058394	23.697166	26.529787	2.0	16.0	5.436782	3.268453	1.225542	0.86039	0.02862548828125
poisson2D	367	367	2417	0.017945	3.0	9.0	6.585831	1.168439	3.0	9.0	6.585831	1.168439	0.36657	95.0	358.0	281.302452	45.317572	0.258856	0.975477	0.766492	0.123481	0.014019	0.047619	0.0238	0.004859	5.14486	17.47619	8.734464	1.783432	3.0	9.0	6.223433	1.21937	0.110054	0.235346	0.029064178466796875
